tahun,kode_prov,nama_prov,kelas_kode,kelas,jenis_bbm,n_tertimbang,pct_dalam_kelas
2022,35,JAWA TIMUR,3,Lower AMC,Pertamax,3339463,25.2736
2022,35,JAWA TIMUR,3,Lower AMC,Pertamax Turbo,103749,0.7852
2022,35,JAWA TIMUR,3,Lower AMC,Premium,1342185,10.1579
2022,35,JAWA TIMUR,3,Lower AMC,Tidak beli,604678,4.5763
2022,35,JAWA TIMUR,4,Upper AMC,Pertalite,2406737,38.4233
2022,35,JAWA TIMUR,4,Upper AMC,Pertamax,2973329,47.4689
2022,35,JAWA TIMUR,4,Upper AMC,Pertamax Turbo,469513,7.4957
2022,35,JAWA TIMUR,4,Upper AMC,Premium,166047,2.6509
2022,35,JAWA TIMUR,4,Upper AMC,Tidak beli,248120,3.9612
2022,35,JAWA TIMUR,5,Lower MC,Pertalite,705840,11.9706
2022,35,JAWA TIMUR,5,Lower MC,Pertamax,2485015,42.1442
2022,35,JAWA TIMUR,5,Lower MC,Pertamax Turbo,2512687,42.6135
2022,35,JAWA TIMUR,5,Lower MC,Premium,890,0.0151
2022,35,JAWA TIMUR,5,Lower MC,Tidak beli,192023,3.2566
2022,35,JAWA TIMUR,6,Middle MC,Pertalite,585,0.0942
2022,35,JAWA TIMUR,6,Middle MC,Pertamax,319056,51.3611
2022,35,JAWA TIMUR,6,Middle MC,Pertamax Turbo,280800,45.2027
2022,35,JAWA TIMUR,6,Middle MC,Tidak beli,20761,3.3421
2022,35,JAWA TIMUR,7,Upper MC,Pertamax,39843,28.0719
2022,35,JAWA TIMUR,7,Upper MC,Pertamax Turbo,98000,69.0471
2022,35,JAWA TIMUR,7,Upper MC,Tidak beli,4089,2.881
2022,35,JAWA TIMUR,8,Upper Class,Pertamax,27481,24.7809
2022,35,JAWA TIMUR,8,Upper Class,Pertamax Turbo,82404,74.3075
2022,35,JAWA TIMUR,8,Upper Class,Tidak beli,1011,0.9117
2022,36,BANTEN,1,Poor,Pertalite,288971,35.4992
2022,36,BANTEN,1,Poor,Pertamax,210733,25.8879
2022,36,BANTEN,1,Poor,Premium,75428,9.2661
2022,36,BANTEN,1,Poor,Tidak beli,238889,29.3468
2022,36,BANTEN,2,Vulnerable,Pertalite,1021208,41.727
2022,36,BANTEN,2,Vulnerable,Pertamax,183663,7.5046
2022,36,BANTEN,2,Vulnerable,Premium,900120,36.7793
2022,36,BANTEN,2,Vulnerable,Tidak beli,342363,13.9891
2022,36,BANTEN,3,Lower AMC,Pertalite,2444907,51.9541
2022,36,BANTEN,3,Lower AMC,Pertamax,876856,18.6331
2022,36,BANTEN,3,Lower AMC,Pertamax Turbo,69459,1.476
2022,36,BANTEN,3,Lower AMC,Premium,963921,20.4833
2022,36,BANTEN,3,Lower AMC,Tidak beli,350751,7.4534
2022,36,BANTEN,4,Upper AMC,Pertalite,869243,37.9348
2022,36,BANTEN,4,Upper AMC,Pertamax,743152,32.432
2022,36,BANTEN,4,Upper AMC,Pertamax Turbo,172113,7.5112
2022,36,BANTEN,4,Upper AMC,Premium,370640,16.1752
2022,36,BANTEN,4,Upper AMC,Tidak beli,136265,5.9468
2022,36,BANTEN,5,Lower MC,Pertalite,648699,24.9745
2022,36,BANTEN,5,Lower MC,Pertamax,1094019,42.119
2022,36,BANTEN,5,Lower MC,Pertamax Turbo,709629,27.3202
2022,36,BANTEN,5,Lower MC,Premium,39009,1.5018
2022,36,BANTEN,5,Lower MC,Tidak beli,106092,4.0845
2022,36,BANTEN,6,Middle MC,Pertalite,1392,0.5581
2022,36,BANTEN,6,Middle MC,Pertamax,133361,53.4642
2022,36,BANTEN,6,Middle MC,Pertamax Turbo,98822,39.6175
2022,36,BANTEN,6,Middle MC,Tidak beli,15865,6.3602
2022,36,BANTEN,7,Upper MC,Pertamax,13103,25.3762
2022,36,BANTEN,7,Upper MC,Pertamax Turbo,38301,74.1764
2022,36,BANTEN,7,Upper MC,Tidak beli,231,0.4474
2022,36,BANTEN,8,Upper Class,Pertalite,1058,2.125
2022,36,BANTEN,8,Upper Class,Pertamax,12116,24.3347
2022,36,BANTEN,8,Upper Class,Pertamax Turbo,34785,69.8648
2022,36,BANTEN,8,Upper Class,Tidak beli,1830,3.6755
2022,51,BALI,1,Poor,Pertalite,85253,41.4487
2022,51,BALI,1,Poor,Pertamax,88514,43.0342
2022,51,BALI,1,Poor,Pertamax Turbo,1911,0.9291
2022,51,BALI,1,Poor,Premium,10026,4.8745
2022,51,BALI,1,Poor,Tidak beli,19979,9.7135
2022,51,BALI,2,Vulnerable,Pertalite,135543,16.2087
2022,51,BALI,2,Vulnerable,Pertamax,257548,30.7985
2022,51,BALI,2,Vulnerable,Premium,410024,49.0322
2022,51,BALI,2,Vulnerable,Tidak beli,33120,3.9606
2022,51,BALI,3,Lower AMC,Pertalite,994227,68.7283
2022,51,BALI,3,Lower AMC,Pertamax,163762,11.3204
2022,51,BALI,3,Lower AMC,Pertamax Turbo,10498,0.7257
2022,51,BALI,3,Lower AMC,Premium,239058,16.5255
2022,51,BALI,3,Lower AMC,Tidak beli,39060,2.7001
2022,51,BALI,4,Upper AMC,Pertalite,398287,42.1197
2022,51,BALI,4,Upper AMC,Pertamax,271853,28.749
2022,51,BALI,4,Upper AMC,Pertamax Turbo,9669,1.0225
2022,51,BALI,4,Upper AMC,Premium,246897,26.1099
2022,51,BALI,4,Upper AMC,Tidak beli,18901,1.9988
2022,51,BALI,5,Lower MC,Pertalite,318041,34.0914
2022,51,BALI,5,Lower MC,Pertamax,457107,48.9981
2022,51,BALI,5,Lower MC,Pertamax Turbo,128357,13.7588
2022,51,BALI,5,Lower MC,Premium,16550,1.774
2022,51,BALI,5,Lower MC,Tidak beli,12852,1.3776
2022,51,BALI,6,Middle MC,Pertalite,650,0.6493
2022,51,BALI,6,Middle MC,Pertamax,12059,12.046
2022,51,BALI,6,Middle MC,Pertamax Turbo,85141,85.0491
2022,51,BALI,6,Middle MC,Tidak beli,2258,2.2556
2022,51,BALI,7,Upper MC,Pertalite,187,0.83
2022,51,BALI,7,Upper MC,Pertamax,1827,8.1088
2022,51,BALI,7,Upper MC,Pertamax Turbo,19897,88.3094
2022,51,BALI,7,Upper MC,Premium,595,2.6408
2022,51,BALI,7,Upper MC,Tidak beli,25,0.111
2022,51,BALI,8,Upper Class,Pertalite,886,5.5611
2022,51,BALI,8,Upper Class,Pertamax Turbo,14870,93.3342
2022,51,BALI,8,Upper Class,Tidak beli,176,1.1047
2022,52,NUSA TENGGARA BARAT,1,Poor,Pertalite,195450,26.7031
2022,52,NUSA TENGGARA BARAT,1,Poor,Pertamax,288065,39.3565
2022,52,NUSA TENGGARA BARAT,1,Poor,Pertamax Turbo,15696,2.1444
2022,52,NUSA TENGGARA BARAT,1,Poor,Premium,18041,2.4648
2022,52,NUSA TENGGARA BARAT,1,Poor,Tidak beli,214686,29.3312
2022,52,NUSA TENGGARA BARAT,2,Vulnerable,Pertalite,122434,11.6015
2022,52,NUSA TENGGARA BARAT,2,Vulnerable,Pertamax,409928,38.8435
2022,52,NUSA TENGGARA BARAT,2,Vulnerable,Pertamax Turbo,291559,27.6273
2022,52,NUSA TENGGARA BARAT,2,Vulnerable,Premium,17048,1.6154
2022,52,NUSA TENGGARA BARAT,2,Vulnerable,Tidak beli,214362,20.3123
2022,52,NUSA TENGGARA BARAT,3,Lower AMC,Pertalite,710817,39.8074
2022,52,NUSA TENGGARA BARAT,3,Lower AMC,Pertamax,596020,33.3785
2022,52,NUSA TENGGARA BARAT,3,Lower AMC,Pertamax Turbo,18193,1.0189
2022,52,NUSA TENGGARA BARAT,3,Lower AMC,Premium,197851,11.0801
2022,52,NUSA TENGGARA BARAT,3,Lower AMC,Tidak beli,262759,14.7151
2022,52,NUSA TENGGARA BARAT,4,Upper AMC,Pertalite,212910,27.141
2022,52,NUSA TENGGARA BARAT,4,Upper AMC,Pertamax,428786,54.6602
2022,52,NUSA TENGGARA BARAT,4,Upper AMC,Pertamax Turbo,10662,1.3592
2022,52,NUSA TENGGARA BARAT,4,Upper AMC,Premium,51156,6.5212
2022,52,NUSA TENGGARA BARAT,4,Upper AMC,Tidak beli,80944,10.3185
2022,52,NUSA TENGGARA BARAT,5,Lower MC,Pertalite,131294,14.8548
2022,52,NUSA TENGGARA BARAT,5,Lower MC,Pertamax,331128,37.4644
2022,52,NUSA TENGGARA BARAT,5,Lower MC,Pertamax Turbo,341649,38.6547
2022,52,NUSA TENGGARA BARAT,5,Lower MC,Premium,5368,0.6073
2022,52,NUSA TENGGARA BARAT,5,Lower MC,Tidak beli,74409,8.4188
2022,52,NUSA TENGGARA BARAT,6,Middle MC,Pertalite,1117,1.3265
2022,52,NUSA TENGGARA BARAT,6,Middle MC,Pertamax,57319,68.07
2022,52,NUSA TENGGARA BARAT,6,Middle MC,Pertamax Turbo,24452,29.0383
2022,52,NUSA TENGGARA BARAT,6,Middle MC,Tidak beli,1318,1.5652
2022,52,NUSA TENGGARA BARAT,7,Upper MC,Pertamax,3006,30.069
2022,52,NUSA TENGGARA BARAT,7,Upper MC,Pertamax Turbo,6939,69.4108
2022,52,NUSA TENGGARA BARAT,7,Upper MC,Tidak beli,52,0.5202
2022,52,NUSA TENGGARA BARAT,8,Upper Class,Pertamax,9367,55.607
2022,52,NUSA TENGGARA BARAT,8,Upper Class,Pertamax Turbo,7009,41.6088
2022,52,NUSA TENGGARA BARAT,8,Upper Class,Tidak beli,469,2.7842
2022,53,NUSA TENGGARA TIMUR,1,Poor,Pertalite,67985,6.0077
2022,53,NUSA TENGGARA TIMUR,1,Poor,Pertamax,301013,26.6001
2022,53,NUSA TENGGARA TIMUR,1,Poor,Pertamax Turbo,8915,0.7878
2022,53,NUSA TENGGARA TIMUR,1,Poor,Premium,78209,6.9112
2022,53,NUSA TENGGARA TIMUR,1,Poor,Tidak beli,675500,59.6931
2022,53,NUSA TENGGARA TIMUR,2,Vulnerable,Pertalite,507193,29.5565
2022,53,NUSA TENGGARA TIMUR,2,Vulnerable,Pertamax,172500,10.0524
2022,53,NUSA TENGGARA TIMUR,2,Vulnerable,Pertamax Turbo,34726,2.0236
2022,53,NUSA TENGGARA TIMUR,2,Vulnerable,Premium,293484,17.1027
2022,53,NUSA TENGGARA TIMUR,2,Vulnerable,Tidak beli,708106,41.2647
2022,53,NUSA TENGGARA TIMUR,3,Lower AMC,Pertalite,412896,23.5277
2022,53,NUSA TENGGARA TIMUR,3,Lower AMC,Pertamax,601205,34.2579
2022,53,NUSA TENGGARA TIMUR,3,Lower AMC,Pertamax Turbo,95847,5.4616
2022,53,NUSA TENGGARA TIMUR,3,Lower AMC,Premium,131325,7.4832
2022,53,NUSA TENGGARA TIMUR,3,Lower AMC,Tidak beli,513666,29.2697
2022,53,NUSA TENGGARA TIMUR,4,Upper AMC,Pertalite,94553,17.248
2022,53,NUSA TENGGARA TIMUR,4,Upper AMC,Pertamax,128228,23.3908
2022,53,NUSA TENGGARA TIMUR,4,Upper AMC,Pertamax Turbo,190325,34.7183
2022,53,NUSA TENGGARA TIMUR,4,Upper AMC,Premium,13704,2.4998
2022,53,NUSA TENGGARA TIMUR,4,Upper AMC,Tidak beli,121388,22.1431
2022,53,NUSA TENGGARA TIMUR,5,Lower MC,Pertalite,18983,4.047
2022,53,NUSA TENGGARA TIMUR,5,Lower MC,Pertamax,178642,38.0844
2022,53,NUSA TENGGARA TIMUR,5,Lower MC,Pertamax Turbo,198218,42.2577
2022,53,NUSA TENGGARA TIMUR,5,Lower MC,Premium,202,0.0431
2022,53,NUSA TENGGARA TIMUR,5,Lower MC,Tidak beli,73024,15.5679
2022,53,NUSA TENGGARA TIMUR,6,Middle MC,Pertalite,514,2.6657
2022,53,NUSA TENGGARA TIMUR,6,Middle MC,Pertamax,3066,15.9008
2022,53,NUSA TENGGARA TIMUR,6,Middle MC,Pertamax Turbo,13650,70.7914
2022,53,NUSA TENGGARA TIMUR,6,Middle MC,Tidak beli,2052,10.642
2022,53,NUSA TENGGARA TIMUR,7,Upper MC,Pertalite,27,0.9282
2022,53,NUSA TENGGARA TIMUR,7,Upper MC,Pertamax,425,14.6098
2022,53,NUSA TENGGARA TIMUR,7,Upper MC,Pertamax Turbo,2457,84.462
2022,53,NUSA TENGGARA TIMUR,8,Upper Class,Pertamax,145,6.343
2022,53,NUSA TENGGARA TIMUR,8,Upper Class,Pertamax Turbo,2141,93.657
2022,61,KALIMANTAN BARAT,1,Poor,Pertalite,233406,66.6396
2022,61,KALIMANTAN BARAT,1,Poor,Pertamax,19541,5.5791
2022,61,KALIMANTAN BARAT,1,Poor,Pertamax Turbo,4505,1.2862
2022,61,KALIMANTAN BARAT,1,Poor,Premium,17198,4.9102
2022,61,KALIMANTAN BARAT,1,Poor,Tidak beli,75601,21.5848
2022,61,KALIMANTAN BARAT,2,Vulnerable,Pertalite,847913,70.9913
2022,61,KALIMANTAN BARAT,2,Vulnerable,Pertamax,25509,2.1357
2022,61,KALIMANTAN BARAT,2,Vulnerable,Pertamax Turbo,7851,0.6573
2022,61,KALIMANTAN BARAT,2,Vulnerable,Premium,180712,15.1301
2022,61,KALIMANTAN BARAT,2,Vulnerable,Tidak beli,132405,11.0856
2022,61,KALIMANTAN BARAT,3,Lower AMC,Pertalite,537613,26.23
2022,61,KALIMANTAN BARAT,3,Lower AMC,Pertamax,1085589,52.9655
2022,61,KALIMANTAN BARAT,3,Lower AMC,Pertamax Turbo,83969,4.0968
2022,61,KALIMANTAN BARAT,3,Lower AMC,Premium,233584,11.3965
2022,61,KALIMANTAN BARAT,3,Lower AMC,Tidak beli,108860,5.3112
2022,61,KALIMANTAN BARAT,4,Upper AMC,Pertalite,231051,24.9689
2022,61,KALIMANTAN BARAT,4,Upper AMC,Pertamax,580653,62.7493
2022,61,KALIMANTAN BARAT,4,Upper AMC,Pertamax Turbo,56124,6.0651
2022,61,KALIMANTAN BARAT,4,Upper AMC,Premium,17764,1.9197
2022,61,KALIMANTAN BARAT,4,Upper AMC,Tidak beli,39762,4.297
2022,61,KALIMANTAN BARAT,5,Lower MC,Pertalite,83271,13.1418
2022,61,KALIMANTAN BARAT,5,Lower MC,Pertamax,425979,67.2276
2022,61,KALIMANTAN BARAT,5,Lower MC,Pertamax Turbo,101258,15.9804
2022,61,KALIMANTAN BARAT,5,Lower MC,Premium,4715,0.7441
2022,61,KALIMANTAN BARAT,5,Lower MC,Tidak beli,18414,2.9061
2022,61,KALIMANTAN BARAT,6,Middle MC,Pertalite,640,1.6222
2022,61,KALIMANTAN BARAT,6,Middle MC,Pertamax,24143,61.1943
2022,61,KALIMANTAN BARAT,6,Middle MC,Pertamax Turbo,12735,32.2789
2022,61,KALIMANTAN BARAT,6,Middle MC,Tidak beli,1935,4.9046
2022,61,KALIMANTAN BARAT,7,Upper MC,Pertamax,7067,98.2483
2022,61,KALIMANTAN BARAT,7,Upper MC,Pertamax Turbo,126,1.7517
2022,61,KALIMANTAN BARAT,8,Upper Class,Pertalite,1006,16.9189
2022,61,KALIMANTAN BARAT,8,Upper Class,Pertamax,4312,72.5193
2022,61,KALIMANTAN BARAT,8,Upper Class,Pertamax Turbo,507,8.5267
2022,61,KALIMANTAN BARAT,8,Upper Class,Tidak beli,121,2.035
2022,62,KALIMANTAN TENGAH,1,Poor,Pertalite,30615,21.0992
2022,62,KALIMANTAN TENGAH,1,Poor,Pertamax,39265,27.0606
2022,62,KALIMANTAN TENGAH,1,Poor,Pertamax Turbo,23495,16.1923
2022,62,KALIMANTAN TENGAH,1,Poor,Premium,18600,12.8187
2022,62,KALIMANTAN TENGAH,1,Poor,Tidak beli,33125,22.8291
2022,62,KALIMANTAN TENGAH,2,Vulnerable,Pertalite,191698,38.6405
2022,62,KALIMANTAN TENGAH,2,Vulnerable,Pertamax,128939,25.9902
2022,62,KALIMANTAN TENGAH,2,Vulnerable,Pertamax Turbo,6189,1.2475
2022,62,KALIMANTAN TENGAH,2,Vulnerable,Premium,88092,17.7567
2022,62,KALIMANTAN TENGAH,2,Vulnerable,Tidak beli,81189,16.3652
2022,62,KALIMANTAN TENGAH,3,Lower AMC,Pertalite,211432,20.2567
2022,62,KALIMANTAN TENGAH,3,Lower AMC,Pertamax,412725,39.5419
2022,62,KALIMANTAN TENGAH,3,Lower AMC,Pertamax Turbo,282362,27.0523
2022,62,KALIMANTAN TENGAH,3,Lower AMC,Premium,53679,5.1428
2022,62,KALIMANTAN TENGAH,3,Lower AMC,Tidak beli,83567,8.0063
2022,62,KALIMANTAN TENGAH,4,Upper AMC,Pertalite,60284,11.77
2022,62,KALIMANTAN TENGAH,4,Upper AMC,Pertamax,254802,49.7481
2022,62,KALIMANTAN TENGAH,4,Upper AMC,Pertamax Turbo,168995,32.995
2022,62,KALIMANTAN TENGAH,4,Upper AMC,Premium,1911,0.3731
2022,62,KALIMANTAN TENGAH,4,Upper AMC,Tidak beli,26192,5.1138
2022,62,KALIMANTAN TENGAH,5,Lower MC,Pertalite,49872,9.8266
2022,62,KALIMANTAN TENGAH,5,Lower MC,Pertamax,121452,23.9304
2022,62,KALIMANTAN TENGAH,5,Lower MC,Pertamax Turbo,318165,62.6899
2022,62,KALIMANTAN TENGAH,5,Lower MC,Premium,233,0.0459
2022,62,KALIMANTAN TENGAH,5,Lower MC,Tidak beli,17800,3.5072
2022,62,KALIMANTAN TENGAH,6,Middle MC,Pertamax,9419,27.7699
2022,62,KALIMANTAN TENGAH,6,Middle MC,Pertamax Turbo,24195,71.3338
2022,62,KALIMANTAN TENGAH,6,Middle MC,Tidak beli,304,0.8963
2022,62,KALIMANTAN TENGAH,7,Upper MC,Pertamax,584,7.9197
2022,62,KALIMANTAN TENGAH,7,Upper MC,Pertamax Turbo,6726,91.2124
2022,62,KALIMANTAN TENGAH,7,Upper MC,Tidak beli,64,0.8679
2022,62,KALIMANTAN TENGAH,8,Upper Class,Pertamax,1675,59.6935
2022,62,KALIMANTAN TENGAH,8,Upper Class,Pertamax Turbo,1045,37.2416
2022,62,KALIMANTAN TENGAH,8,Upper Class,Tidak beli,86,3.0649
2022,63,KALIMANTAN SELATAN,1,Poor,Pertalite,90277,46.1298
2022,63,KALIMANTAN SELATAN,1,Poor,Pertamax,50089,25.5945
2022,63,KALIMANTAN SELATAN,1,Poor,Pertamax Turbo,6377,3.2585
2022,63,KALIMANTAN SELATAN,1,Poor,Premium,9993,5.1062
2022,63,KALIMANTAN SELATAN,1,Poor,Tidak beli,38966,19.9109
2022,63,KALIMANTAN SELATAN,2,Vulnerable,Pertalite,348227,39.1183
2022,63,KALIMANTAN SELATAN,2,Vulnerable,Pertamax,301071,33.821
2022,63,KALIMANTAN SELATAN,2,Vulnerable,Pertamax Turbo,51241,5.7562
2022,63,KALIMANTAN SELATAN,2,Vulnerable,Premium,104556,11.7454
2022,63,KALIMANTAN SELATAN,2,Vulnerable,Tidak beli,85094,9.5591
2022,63,KALIMANTAN SELATAN,3,Lower AMC,Pertalite,376260,21.6666
2022,63,KALIMANTAN SELATAN,3,Lower AMC,Pertamax,938091,54.0192
2022,63,KALIMANTAN SELATAN,3,Lower AMC,Pertamax Turbo,254326,14.6452
2022,63,KALIMANTAN SELATAN,3,Lower AMC,Premium,72265,4.1613
2022,63,KALIMANTAN SELATAN,3,Lower AMC,Tidak beli,95646,5.5077
2022,63,KALIMANTAN SELATAN,4,Upper AMC,Pertalite,135583,15.5507
2022,63,KALIMANTAN SELATAN,4,Upper AMC,Pertamax,497877,57.104
2022,63,KALIMANTAN SELATAN,4,Upper AMC,Pertamax Turbo,204230,23.4242
2022,63,KALIMANTAN SELATAN,4,Upper AMC,Premium,3174,0.364
2022,63,KALIMANTAN SELATAN,4,Upper AMC,Tidak beli,31013,3.557
2022,63,KALIMANTAN SELATAN,5,Lower MC,Pertalite,45467,7.7597
2022,63,KALIMANTAN SELATAN,5,Lower MC,Pertamax,179129,30.5714
2022,63,KALIMANTAN SELATAN,5,Lower MC,Pertamax Turbo,340438,58.1015
2022,63,KALIMANTAN SELATAN,5,Lower MC,Tidak beli,20903,3.5674
2022,63,KALIMANTAN SELATAN,6,Middle MC,Pertalite,134,0.2262
2022,63,KALIMANTAN SELATAN,6,Middle MC,Pertamax,5588,9.4323
2022,63,KALIMANTAN SELATAN,6,Middle MC,Pertamax Turbo,52395,88.4408
2022,63,KALIMANTAN SELATAN,6,Middle MC,Tidak beli,1126,1.9006
2022,63,KALIMANTAN SELATAN,7,Upper MC,Pertamax Turbo,8131,100.0
2022,63,KALIMANTAN SELATAN,8,Upper Class,Pertalite,64,0.6359
2022,63,KALIMANTAN SELATAN,8,Upper Class,Pertamax,266,2.6428
2022,63,KALIMANTAN SELATAN,8,Upper Class,Pertamax Turbo,9735,96.7213
2022,64,KALIMANTAN TIMUR,1,Poor,Pertalite,10394,4.3996
2022,64,KALIMANTAN TIMUR,1,Poor,Pertamax,137997,58.4114
2022,64,KALIMANTAN TIMUR,1,Poor,Pertamax Turbo,3822,1.6178
2022,64,KALIMANTAN TIMUR,1,Poor,Premium,45438,19.233
2022,64,KALIMANTAN TIMUR,1,Poor,Tidak beli,38599,16.3382
2022,64,KALIMANTAN TIMUR,2,Vulnerable,Pertalite,436650,54.9002
2022,64,KALIMANTAN TIMUR,2,Vulnerable,Pertamax,89221,11.2178
2022,64,KALIMANTAN TIMUR,2,Vulnerable,Pertamax Turbo,5210,0.6551
2022,64,KALIMANTAN TIMUR,2,Vulnerable,Premium,212939,26.7729
2022,64,KALIMANTAN TIMUR,2,Vulnerable,Tidak beli,51332,6.454
2022,64,KALIMANTAN TIMUR,3,Lower AMC,Pertalite,542310,34.5752
2022,64,KALIMANTAN TIMUR,3,Lower AMC,Pertamax,820420,52.3062
2022,64,KALIMANTAN TIMUR,3,Lower AMC,Pertamax Turbo,100932,6.435
2022,64,KALIMANTAN TIMUR,3,Lower AMC,Premium,55569,3.5428
2022,64,KALIMANTAN TIMUR,3,Lower AMC,Tidak beli,49263,3.1408
2022,64,KALIMANTAN TIMUR,4,Upper AMC,Pertalite,210661,35.3891
2022,64,KALIMANTAN TIMUR,4,Upper AMC,Pertamax,294342,49.4467
2022,64,KALIMANTAN TIMUR,4,Upper AMC,Pertamax Turbo,70685,11.8744
2022,64,KALIMANTAN TIMUR,4,Upper AMC,Premium,6709,1.127
2022,64,KALIMANTAN TIMUR,4,Upper AMC,Tidak beli,12874,2.1627
2022,64,KALIMANTAN TIMUR,5,Lower MC,Pertalite,37603,7.8901
2022,64,KALIMANTAN TIMUR,5,Lower MC,Pertamax,188815,39.6183
2022,64,KALIMANTAN TIMUR,5,Lower MC,Pertamax Turbo,232801,48.8477
2022,64,KALIMANTAN TIMUR,5,Lower MC,Premium,287,0.0602
2022,64,KALIMANTAN TIMUR,5,Lower MC,Tidak beli,17079,3.5836
2022,64,KALIMANTAN TIMUR,6,Middle MC,Pertamax,23353,42.1352
2022,64,KALIMANTAN TIMUR,6,Middle MC,Pertamax Turbo,30344,54.7488
2022,64,KALIMANTAN TIMUR,6,Middle MC,Tidak beli,1727,3.116
2022,64,KALIMANTAN TIMUR,7,Upper MC,Pertamax,1805,32.8063
2022,64,KALIMANTAN TIMUR,7,Upper MC,Pertamax Turbo,3655,66.4304
2022,64,KALIMANTAN TIMUR,7,Upper MC,Tidak beli,42,0.7634
2022,64,KALIMANTAN TIMUR,8,Upper Class,Pertamax,466,5.3154
2022,64,KALIMANTAN TIMUR,8,Upper Class,Pertamax Turbo,8301,94.6846
2022,65,KALIMANTAN UTARA,1,Poor,Pertalite,5364,10.8449
2022,65,KALIMANTAN UTARA,1,Poor,Pertamax,33266,67.257
2022,65,KALIMANTAN UTARA,1,Poor,Pertamax Turbo,3127,6.3222
2022,65,KALIMANTAN UTARA,1,Poor,Premium,1217,2.4605
2022,65,KALIMANTAN UTARA,1,Poor,Tidak beli,6487,13.1154
2022,65,KALIMANTAN UTARA,2,Vulnerable,Pertalite,52893,24.9445
2022,65,KALIMANTAN UTARA,2,Vulnerable,Pertamax,99977,47.1494
2022,65,KALIMANTAN UTARA,2,Vulnerable,Pertamax Turbo,10978,5.1773
2022,65,KALIMANTAN UTARA,2,Vulnerable,Premium,29483,13.9043
2022,65,KALIMANTAN UTARA,2,Vulnerable,Tidak beli,18712,8.8246
2022,65,KALIMANTAN UTARA,3,Lower AMC,Pertalite,70704,21.4274
2022,65,KALIMANTAN UTARA,3,Lower AMC,Pertamax,206764,62.6615
2022,65,KALIMANTAN UTARA,3,Lower AMC,Pertamax Turbo,36721,11.1286
2022,65,KALIMANTAN UTARA,3,Lower AMC,Premium,2082,0.631
2022,65,KALIMANTAN UTARA,3,Lower AMC,Tidak beli,13699,4.1516
2022,65,KALIMANTAN UTARA,4,Upper AMC,Pertalite,7111,10.2548
2022,65,KALIMANTAN UTARA,4,Upper AMC,Pertamax,21624,31.1841
2022,65,KALIMANTAN UTARA,4,Upper AMC,Pertamax Turbo,37421,53.9651
2022,65,KALIMANTAN UTARA,4,Upper AMC,Tidak beli,3187,4.596
2022,65,KALIMANTAN UTARA,5,Lower MC,Pertamax,16212,24.323
2022,65,KALIMANTAN UTARA,5,Lower MC,Pertamax Turbo,48000,72.0148
2022,65,KALIMANTAN UTARA,5,Lower MC,Tidak beli,2441,3.6623
2022,65,KALIMANTAN UTARA,6,Middle MC,Pertamax,1359,45.2698
2022,65,KALIMANTAN UTARA,6,Middle MC,Pertamax Turbo,1639,54.5969
2022,65,KALIMANTAN UTARA,6,Middle MC,Tidak beli,4,0.1332
2022,65,KALIMANTAN UTARA,7,Upper MC,Pertamax,14,4.2813
2022,65,KALIMANTAN UTARA,7,Upper MC,Pertamax Turbo,313,95.7187
2022,65,KALIMANTAN UTARA,8,Upper Class,Pertamax,18,29.0323
2022,65,KALIMANTAN UTARA,8,Upper Class,Pertamax Turbo,44,70.9677
2022,71,SULAWESI UTARA,1,Poor,Pertalite,11293,6.0996
2022,71,SULAWESI UTARA,1,Poor,Pertamax,75721,40.8989
2022,71,SULAWESI UTARA,1,Poor,Pertamax Turbo,1302,0.7032
2022,71,SULAWESI UTARA,1,Poor,Tidak beli,96826,52.2982
2022,71,SULAWESI UTARA,2,Vulnerable,Pertalite,57415,11.146
2022,71,SULAWESI UTARA,2,Vulnerable,Pertamax,226078,43.8887
2022,71,SULAWESI UTARA,2,Vulnerable,Pertamax Turbo,14392,2.7939
2022,71,SULAWESI UTARA,2,Vulnerable,Premium,19073,3.7027
2022,71,SULAWESI UTARA,2,Vulnerable,Tidak beli,198159,38.4687
2022,71,SULAWESI UTARA,3,Lower AMC,Pertalite,276320,36.6724
2022,71,SULAWESI UTARA,3,Lower AMC,Pertamax,123572,16.4001
2022,71,SULAWESI UTARA,3,Lower AMC,Pertamax Turbo,4781,0.6345
2022,71,SULAWESI UTARA,3,Lower AMC,Premium,149128,19.7918
2022,71,SULAWESI UTARA,3,Lower AMC,Tidak beli,199682,26.5012
2022,71,SULAWESI UTARA,4,Upper AMC,Pertalite,106956,25.9406
2022,71,SULAWESI UTARA,4,Upper AMC,Pertamax,141877,34.4102
2022,71,SULAWESI UTARA,4,Upper AMC,Pertamax Turbo,11058,2.682
2022,71,SULAWESI UTARA,4,Upper AMC,Premium,69378,16.8266
2022,71,SULAWESI UTARA,4,Upper AMC,Tidak beli,83042,20.1406
2022,71,SULAWESI UTARA,5,Lower MC,Pertalite,133470,21.7656
2022,71,SULAWESI UTARA,5,Lower MC,Pertamax,215358,35.1195
2022,71,SULAWESI UTARA,5,Lower MC,Pertamax Turbo,139432,22.7379
2022,71,SULAWESI UTARA,5,Lower MC,Premium,12462,2.0322
2022,71,SULAWESI UTARA,5,Lower MC,Tidak beli,112493,18.3448
2022,71,SULAWESI UTARA,6,Middle MC,Pertalite,1741,3.2262
